"연령별","무기질비료_질소질_지출액","무기질비료_인산질_지출액","무기질비료_가리질_지출액","무기질비료_복합_지출액","무기질비료_토양개량제_지출액","무기질비료_기타_지출액","유기질비료_퇴구비_지출액","유기질비료_계분_지출액","유기질비료_우분_지출액","유기질비료_돈분_지출액","유기질비료_기타_지출액","지역별","규모별","조성비","경영수준별","경지면적_합계_계","경지면적_합계_논","경지면적_합계_밭","경지면적_합계_임지","경지면적_합계_기타","경지면적_자작지_계","경지면적_자작지_논","경지면적_자작지_밭","경지면적_자작지_임지","경지면적_자작지_기타","경지면적_차용지_계","경지면적_차용지_논","경지면적_차용지_밭","경지면적_차용지_임지","경지면적_차용지_기타","재배면적_합계_계","재배면적_합계_논","재배면적_합계_밭","재배면적_합계_임지","재배면적_합계_기타","재배면적_자작지_계","재배면적_자작지_논","재배면적_자작지_밭","재배면적_자작지_임지","재배면적_자작지_기타","재배면적_차용지_계","재배면적_차용지_논","재배면적_차용지_밭","재배면적_차용지_임지","재배면적_차용지_기타","수령","전/겸업별","재배본수_ha당","비료비_ha당","무기질비료_ha당","유기질비료_ha당","무기질비료_질소질_지출액1","무기질비료_인산질_지출액1","무기질비료_가리질_지출액1","무기질비료_복합_지출액1","무기질비료_토양개량제_지출액1","무기질비료_기타_지출액1","유기질비료_퇴구비_지출액1","유기질비료_계분_지출액1","유기질비료_우분_지출액1","유기질비료_돈분_지출액1","유기질비료_기타_지출액1","농약비_ha당","수도광열비_ha당","제재료비_ha당","소농구비_ha당","수선비_ha당","임차료_ha당","위탁영농비_ha당","기타비용_ha당","기계_감가상각비_ha당","시설물_감가상각비_ha당","감가상각비_ha당","자동차비_ha당","자가토지용역비_ha당","임차토지용역비_ha당","토지용역비_ha당","자가노동비_ha당","고용노동비_ha당","급식물비_ha당","노동비_ha당","경영비","고정자본용역비_ha당","유동자본용역비_ha당","자본용역비_ha당","내급비","소득","직접생산비","간접생산비","생산비 합계_ha당","순수익","총 평가액_ha당","특대 수량_ha당","대 수량_ha당","중 수량_ha당","소 수량_ha당","특대 평가액_ha당","대 평가액_ha당","중 평가액_ha당","소 평가액_ha당","부산물 생산량_ha당","무기질_질소질_수량_ha당","무기질_인산질_수량_ha당","무기질_가리질_수량_ha당","무기질_복합_수량_ha당","무기질_토양개량제_수량_ha당","무기질_기타_수량_ha당","무기질_합계_수량_ha당","유기질_퇴구비_수량_ha당","유기질_계분_수량_ha당","유기질_우분_수량_ha당","유기질_돈분_수량_ha당","유기질_기타_수량_ha당","유기질_합계_수량_ha당","총 노동시간_보통자가_남_ha당","총 노동시간_보통자가_여_ha당","총 노동시간_보통고용_남_ha당","총 노동시간_보통고용_여_ha당","총 노동시간_특수자가_ha당","총 노동시간_특수고용_ha당","총 노동시간_합계_ha당","간벌_시간_ha당","경운_시간_ha당","관수(살수)_시간_ha당","두둑_시간_ha당","멀칭_시간_ha당","배수로 정비 및 관리_시간_ha당","병해충방제_시간_ha당","보식작업_시간_ha당","선별_시간_ha당","수확 및 운반_시간_ha당","시비_시간_ha당","식재(조림)_시간_ha당","열매솎기(적과)_시간_ha당","인공교배 또는 수정_시간_ha당","재배지 정리_시간_ha당","전정_시간_ha당","접목 및 관리_시간_ha당","정지_시간_ha당","제초_시간_ha당","차광막 설치_시간_ha당","채종_시간_ha당","꽃눈솎기(적뢰)_시간_ha당","출하_시간_ha당","일반관리_시간_ha당","파종_시간_ha당","표고목 눕히기_시간_ha당","표고목 뒤집기_시간_ha당","표고목 벌채_시간_ha당","표고목 세우기_시간_ha당","표고목 폐기_시간_ha당","버섯발생작업_시간_ha당","재배장 소독_시간_ha당","종균접종_시간_ha당","천공작업_시간_ha당","표고세척_시간_ha당","기타_시간_ha당","가중치"
3,0,0,0,0,0,0,0,0,0,0,0,36,2,261965,6,2.7,0,0,2.7,0,0,0,0,0,0,2.7,0,0,2.7,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,0,31.6666666666667,2,203.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7210,680,0,9230,0,0,0,69012.8416666667,23389.9031578947,92402.7448245614,114045.333333333,0,346715,346715,271808,0,0,271808,832248.078157895,39809.6623505487,3510.4752,43320.1375505487,315128.137550549,-555578.078157895,757341.078157895,390035.137550549,1147376.21570844,-870706.215708443,276670,0,125,0,0,0,276670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,0,0,8.5,0,15,0,0,0,0,0,0,0,0,0,6.5,0,0,0,0,0,0,0,0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3333333333333
3,0,0,0,0,0,0,0,0,0,0,0,38,1,270416,6,1.3,0,0,1.3,0,1.3,0,0,1.3,0,0,0,0,0,0,1.3,0,0,1.3,0,1.3,0,0,1.3,0,0,0,0,0,0,31,2,369.230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25507.6923076923,0,0,15861.5384615385,0,0,0,290773.653846154,0,290773.653846154,0,97169.2307692308,0,97169.2307692308,680055.384615385,0,0,680055.384615385,602558.884615385,13148.4642421154,8765.30907692308,21913.7733190385,799138.388703654,294102.653846154,1282614.26923077,119083.004088269,1401697.27331904,-505035.7348575,896661.538461538,68.4615384615385,290.769230769231,88.4615384615385,0,186215.384615385,598984.615384615,111461.538461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.0769230769231,0,0,10.7692307692308,0,53.8461538461538,0,0,0,0,0,0,0,0,10.7692307692308,32.3076923076923,0,0,0,0,0,0,0,0,10.7692307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.7586206896552
3,0,0,0,0,0,0,0,0,0,0,0,38,1,270416,6,1.9,0,0,1.9,0,1,0,0,1,0,0.9,0,0,0.9,0,1.9,0,0,1.9,0,1,0,0,1,0,0.9,0,0,0.9,0,22.25,2,294.736842105263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22915.7894736842,42015.7894736842,0,0,0,0,0,8100,123322.947368421,0,123322.947368421,145407.763157895,149584.210526316,512594.736842105,662178.947368421,1244527.89473684,0,0,1244527.89473684,1124773.02631579,22921.5419253947,16008.3476052632,38929.8895306579,1433041.99479382,-368804.605263158,1856706.18421053,701108.836899079,2557815.02110961,-1801846.60005697,755968.421052632,20,91.0526315789474,220,228.421052631579,49800,187568.421052632,326726.315789474,191873.684210526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.4210526315789,28.9473684210526,0,0,24.7368421052632,0,82.1052631578947,5.78947368421053,0,0,0,0,0,0,0,0,54.7368421052632,0,0,0,0,2.10526315789474,0,0,0,18.9473684210526,0,0,0,0,0.526315789473684,0,0,0,0,0,0,0,0,0,0,0,0,19.7586206896552
3,0,0,0,0,0,0,0,0,0,0,0,38,1,270416,6,2,0,0,2,0,2,0,0,2,0,0,0,0,0,0,1.34,0,0,1.34,0,1.34,0,0,1.34,0,0,0,0,0,0,27.6666666666667,2,104.477611940299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18380.5970149254,54720.4353233831,0,54720.4353233831,0,292231.343283582,0,292231.343283582,369976.865671642,0,0,369976.865671642,343517.032338308,4621.23335317164,4718.54317164179,9339.77652481343,671547.985480037,149191.922885572,713493.89800995,301571.119808396,1015065.01781835,-522356.062594465,492708.955223881,15.6716417910448,161.194029850746,77.6119402985075,0,39022.3880597015,346164.179104478,107522.388059701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.3283582089552,0,0,0,0,34.3283582089552,0,0,0,0,0,0,0,0,0,12.6865671641791,0,0,0,0,0,0,0,0,21.6417910447761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.7586206896552
3,0,0,0,0,0,0,0,0,0,0,0,38,1,270416,6,2.2,0,0,2.2,0,2.2,0,0,2.2,0,0,0,0,0,0,1.22,0,0,1.22,0,1.22,0,0,1.22,0,0,0,0,0,0,46,2,172.131147540984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18926.2295081967,29154.3852459016,11116.6557377049,40271.0409836066,88805.806010929,1294262.29508197,0,1294262.29508197,331786.06557377,0,0,331786.06557377,418419.076502732,28719.9204834836,4261.1543852459,32981.0748687295,1659029.43552447,177974.366120219,750205.142076503,1327243.3699507,2077448.5120272,-1481055.06940425,596393.442622951,44.2622950819672,165.573770491803,56.5573770491803,72.1311475409836,110213.114754098,354327.868852459,71262.2950819672,60590.1639344262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2950819672131,13.1147540983607,0,0,0,0,25.4098360655738,0,0,0,0,0,0,0,0,0,25.4098360655738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.7586206896552
3,0,0,0,0,0,0,0,0,0,0,0,38,2,270416,6,2,0,0,2,0,2,0,0,2,0,0,0,0,0,0,1.6,0,0,1.6,0,1.6,0,0,1.6,0,0,0,0,0,0,11.6666666666667,2,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51806.25,0,0,30525,0,0,14431.25,75001.25,41432.0018229167,116433.251822917,37124.140625,593606.25,0,593606.25,2019256.875,300853.125,0,2320110,821589.017447917,57985.333040707,29365.000875,87350.333915707,2700213.45891571,1337467.23255208,2840845.89244792,680956.583915707,3521802.47636362,-1362746.22636362,2159056.25,78.125,370.625,620,473.125,172162.5,783687.5,813656.25,389550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.875,38.75,0,28.125,40.625,0,159.375,5,0,0,0,0,0,0,0,0,102.5,0,0,0,0,0,16.25,0,0,35.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.7333333333333
3,0,0,0,0,0,0,0,0,0,0,0,38,3,270416,6,2.1,0,0,2.1,0,2.1,0,0,2.1,0,0,0,0,0,0,2.1,0,0,2.1,0,2.1,0,0,2.1,0,0,0,0,0,0,20,2,152.380952380952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6680.95238095238,0,0,0,0,0,0,75086.8650793651,0,75086.8650793651,61095.7142857143,128900,0,128900,61125.7142857143,0,0,61125.7142857143,413279.531746032,14419.1085428571,823.851,15242.9595428571,205268.673828571,-334474.76984127,474405.246031746,144142.959542857,618548.205574603,-539743.443669841,78804.7619047619,0,31.9047619047619,0,0,0,78804.7619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.71428571428571,0,0,0,0,5.71428571428571,0,0,0,0,0,0,0,0,1.9047619047619,3.80952380952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3846153846154
3,0,0,0,0,0,0,0,0,0,0,0,38,3,270416,6,3,0,0,3,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,3,0,0,3,0,0,0,0,0,0,18.75,2,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120000,0,0,39800,0,0,2566.66666666667,181250.261111111,38749.48,219999.741111111,42767,94743.3333333333,0,94743.3333333333,2121931,0,0,2121931,695549.407777778,62543.3814801,27754.21665,90297.5981301,2306971.93146343,823057.258888889,2817480.40777778,185040.931463433,3002521.33924121,-1483914.67257454,1518606.66666667,166.666666666667,54,0,0,1296666.66666667,221940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.6666666666667,46.6666666666667,0,0,49.3333333333333,0,137.666666666667,10.6666666666667,0,0,0,0,0,0,8.66666666666667,10.3333333333333,47.6666666666667,0,0,0,0,16.3333333333333,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3846153846154
3,0,0,0,0,0,0,0,0,0,0,0,38,4,270416,6,12,0,0,12,0,0,0,0,0,0,12,0,0,12,0,12,0,0,12,0,0,0,0,0,0,12,0,0,12,0,46,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10521.6666666667,0,0,0,0,0,19243.3333333333,2052,0,2052,27085.7708333333,0,162320.833333333,162320.833333333,298825.416666667,0,0,298825.416666667,491639.604166667,3130.534220625,3992.3735625,7122.907783125,305948.324449792,-286612.104166667,628144.1875,169443.741116458,797587.928616458,-592560.428616458,205027.5,20.8333333333333,43.8333333333333,28.8333333333333,21,50312.5,93536.6666666667,43538.3333333333,17640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8333333333333,3.33333333333333,0,0,4.33333333333333,0,19.5,0,0,0,0,0,0,0,0,0,6.08333333333333,0,0,0,0,9.16666666666667,0.666666666666667,0,0,2.83333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
3,0,0,0,0,0,0,0,0,0,0,0,38,4,270416,6,12,0,0,12,0,12,0,0,12,0,0,0,0,0,0,12,0,0,12,0,12,0,0,12,0,0,0,0,0,0,37,2,27.9166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1593.33333333333,0,0,0,0,0,12829.1666666667,446.883333333333,0,446.883333333333,9028.59027777778,157900,0,157900,57902.5833333333,0,0,57902.5833333333,294313.973611111,1282.72956075,878.7497625,2161.47932325,217964.062656583,-238686.473611111,352216.556944444,160061.47932325,512278.036267694,-456650.536267694,55627.5,5.91666666666667,11.8333333333333,9.58333333333333,5.25,13845,24435,12937.5,4410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,1.16666666666667,0,0,0.916666666666667,0,3.83333333333333,0,0,0,0,0,0,0,0,0,2.41666666666667,0,0,0,0,0.833333333333333,0,0,0,0.583333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
3,0,0,0,0,0,0,0,0,0,0,0,38,4,270416,6,16,0,0,16,0,0,0,0,0,0,16,0,0,16,0,5,0,0,5,0,0,0,0,0,0,5,0,0,5,0,25.5,2,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38258,0,0,0,2778,0,23092,3840,0,3840,0,0,272116,272116,764987.6,27754.8,0,792742.4,638254.8,279.936,10410.97536,10690.91136,775678.51136,387609.2,1131126.4,282806.91136,1413933.31136,-388069.31136,1025864,103.6,286,92.2,37.8,255580,606424,135888,27972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4,18.4,0,0,15.4,2.8,53,2.8,0,0,0,0,0,0,0,0,34.8,0,0,0,0,0,0,0,0,15.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
3,0,0,0,0,0,0,0,0,0,0,0,38,4,270416,6,8.1,0,0,8.1,0,3,0,0,3,0,5.1,0,0,5.1,0,5.1,0,0,5.1,0,2,0,0,2,0,3.1,0,0,3.1,0,30.5714285714286,2,1400.98039215686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8537.25490196078,6701.96078431373,0,0,0,0,0,7547.05882352941,18454.8366013072,0,18454.8366013072,38238.7254901961,55731.3725490196,118400,174131.37254902,138955.490196078,30260,0,169215.490196078,498555.836601307,5674.53603970588,2332.82144117647,8007.35748088235,202694.22022598,-189097.013071895,519111.326797386,182138.730029902,701250.056827288,-391791.233297876,309458.823529412,0,55.4901960784314,97.843137254902,35.8823529411765,0,127627.450980392,147743.137254902,34088.2352941177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.07843137254902,3.33333333333333,1.17647058823529,1.17647058823529,0.588235294117647,0,12.3529411764706,0,0,0,0,0,0,0,0,0,11.5686274509804,0,0,0,0,0,0,0,0,0.588235294117647,0,0,0,0,0.196078431372549,0,0,0,0,0,0,0,0,0,0,0,0,9
3,0,0,0,0,0,0,0,0,0,0,1136400,38,3,270416,6,3,0,0,3,0,3,0,0,3,0,0,0,0,0,0,2.7,0,0,2.7,0,2.7,0,0,2.7,0,0,0,0,0,0,23.5,2,74.0740740740741,420888.888888889,0,420888.888888889,0,0,0,0,0,0,0,0,0,0,420888.888888889,0,38496.2962962963,0,0,0,0,0,7125.92592592593,26400.4691358025,21054.0802469136,47454.549382716,22439.475308642,1283955.55555556,0,1283955.55555556,1551295.55555556,776107.407407407,57499.6296296296,2384902.59259259,1602102.65666977,28765.13823375,34644.6765,63409.81473375,2936986.4420146,333119.565552455,3191723.72839506,1347365.37028931,4539089.09868437,-2603866.87646214,1935222.22222222,145.555555555556,424.444444444444,362.962962962963,233.703703703704,340600,908311.111111111,490000,196311.111111111,0,0,0,0,0,0,0,0,0,0,0,0,365.185185185185,365.185185185185,39.2592592592593,23.3333333333333,12.962962962963,55.1851851851852,35.5555555555556,0,166.296296296296,9.25925925925926,0,0,0,0,0,0,3.33333333333333,0,87.7777777777778,11.8518518518519,0,0,0,0,23.7037037037037,0,0,30.3703703703704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3846153846154
3,0,0,0,0,0,0,0,0,0,0,1239710,99,2,251734,6,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,16.6666666666667,2,360,413236.666666667,0,413236.666666667,0,0,0,0,0,0,0,0,0,0,413236.666666667,147133.333333333,87996.6666666667,0,0,0,6943.33333333333,0,6580,115841.544444444,48436.8333333333,164278.377777778,26399.3888888889,0,227250,227250,2081160.33333333,368851.666666667,24150,2474162,1704039.23909673,19631.116395,38103.0317999999,57734.148195,2159408.67576493,1751510.76090327,3578463.76666667,284984.148195,3863447.91486167,-407897.914861667,3455550,301,672,272,114.333333333333,996310,1794240,514080,150920,0,0,0,0,0,0,0,0,0,0,0,0,493,493,62.6666666666667,71.6666666666667,0,0,18.3333333333333,14.6666666666667,167.333333333333,0,0,0,0,0,0,4.66666666666667,0,13.6666666666667,71.6666666666667,10,0,0,0,37.6666666666667,15.3333333333333,0,0,14.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
3,0,0,0,0,0,0,0,0,0,0,175630,99,3,251734,5,3.7,0,0,3.7,0,0,0,0,0,0,3.7,0,0,3.7,0,3.33,0,0,3.33,0,0,0,0,0,0,3.33,0,0,3.33,0,11.3333333333333,2,293.393393393393,52741.7417417417,0,52741.7417417417,0,0,0,0,0,0,0,0,0,0,52741.7417417417,0,54669.6696696697,0,11876.8768768769,1630.63063063063,0,0,560993.993993994,72787.9279279279,7043.13224502698,79831.0601729549,125456.519019019,0,146234.234234234,146234.234234234,1683160.66066066,0,0,1683160.66066066,1285168.72633912,30041.88351571,28735.6439189189,58777.5274346289,1741938.18809529,3289551.9943816,2822095.15276555,205011.761668863,3027106.91443441,1547613.80628631,4574720.72072072,1148.04804804805,649.249249249249,48.048048048048,4.5045045045045,3178750.75075075,1324870.87087087,66846.8468468468,4252.25225225225,0,0,0,0,0,0,0,0,0,0,0,0,59.1591591591592,59.1591591591592,39.9399399399399,44.7447447447447,0,0,30.03003003003,0,114.714714714715,0,0,0,0,0,0,0,0,4.5045045045045,50.4504504504504,13.5135135135135,0,0,0,6.90690690690691,19.8198198198198,0,0,18.3183183183183,0,0,0,1.2012012012012,0,0,0,0,0,0,0,0,0,0,0,0,0,15.1111111111111
3,0,0,0,0,0,0,0,0,0,0,1776920,34,4,276673,6,26.5,0,0,26.5,0,0,0,0,0,0,26.5,0,0,26.5,0,12,0,0,12,0,0,0,0,0,0,12,0,0,12,0,24,2,250,148076.666666667,0,148076.666666667,0,0,0,0,0,0,0,0,0,0,148076.666666667,11705.8333333333,20770.8333333333,0,989.166666666667,49750.8333333333,0,0,20461.6666666667,87943.0989583333,7265.525,95208.6239583333,58736.7361111111,0,284061.666666667,284061.666666667,510328,1240046.66666667,103154.333333333,1853529,2279561.01158431,18931.7970053719,25908.9111,44840.7081053719,585243.723257176,-131025.178250974,2535902.36006944,328902.374772038,2864804.73484148,-716268.901508149,2148535.83333333,297.916666666667,247.166666666667,173,70.4166666666667,1042708.33333333,711840,320050,73937.5,0,0,0,0,0,0,0,0,0,0,0,0,164.333333333333,164.333333333333,25.1666666666667,8.33333333333333,50.1666666666667,0,2.25,35.4166666666667,121.333333333333,0,0,0,0,0,0,0,0,0,46.25,2.16666666666667,0,0,0,12.25,28.8333333333333,0,0,21.5833333333333,0,0,0,0,10.25,0,0,0,0,0,0,0,0,0,0,0,0,10.2068965517241
3,0,0,0,0,0,0,0,0,0,0,1880230,34,3,276673,5,5.46,0,0,5.46,0,5.46,0,0,5.46,0,0,0,0,0,0,4.96,0,0,4.96,0,4.96,0,0,4.96,0,0,0,0,0,0,21.4444444444444,2,205.241935483871,379078.629032258,0,379078.629032258,0,0,0,0,0,0,0,0,0,0,379078.629032258,179917.338709677,24812.5,459.677419354839,0,10284.2741935484,0,0,13657.2580645161,115067.977150538,60155.4435483871,175223.420698925,79728.2997311828,382016.129032258,0,382016.129032258,2078009.87903226,188607.862903226,43820.3629032258,2310438.10483871,1332088.60342702,77442.1844643145,35461.5705544355,112903.75501875,2613103.78331216,3287040.42883104,3450272.50268817,494919.884051008,3945192.38673918,673936.645518884,4619129.03225806,0,1304.83870967742,0,0,0,4619129.03225806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278.427419354839,278.427419354839,53.4274193548387,70.9677419354839,6.25,8.06451612903226,24.5967741935484,0,163.306451612903,0,0,0,0,0,0,7.66129032258065,0.604838709677419,0,96.7741935483871,4.43548387096774,0,0,0,0,0,1.00806451612903,0,20.9677419354839,0,0,0,0,31.8548387096774,0,0,0,0,0,0,0,0,0,0,0,0,16.25
3,0,0,0,0,0,0,0,0,0,0,247940,34,1,276673,5,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,16,2,400,247940,0,247940,0,0,0,0,0,0,0,0,0,0,247940,160290,355800,2840,23730,8690,0,0,414110,151029.25,99728.9168421053,250758.166842105,292526.25,0,292180,292180,7125809,198861,0,7324670,2524398.41684211,126201.302613853,103737.5505,229938.853113853,7355747.85311385,4124491.58315789,9358027.4168421,522118.853113853,9880146.26995596,-3231256.26995596,6648890,536,1025,692,631,1666960,2531750,1453200,996980,0,0,0,0,0,0,0,0,0,0,0,0,394,394,262,141,13,0,80,0,496,87,0,0,0,0,0,9,0,0,279,7,0,0,0,0,0,64,0,49,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25.4
3,0,0,0,0,0,0,0,0,0,0,2572400,99,3,251734,5,4,0,0,4,0,0,0,0,0,0,4,0,0,4,0,4,0,0,4,0,0,0,0,0,0,4,0,0,4,0,21,2,330,643100,0,643100,0,0,0,0,0,0,0,0,0,0,643100,71452.5,115972.5,59355,0,22252.5,0,0,4935,110649.258333333,47952.4815,158601.739833333,74842.25,0,486962.5,486962.5,3306149,1331872,210362.75,4848383.75,3281488.56852843,74139.1675951522,70050.2326875,144189.400282652,3600292.57158756,9051161.43147157,6250629.23983333,631151.900282652,6881781.14011599,5450868.85988401,12332650,922.75,2265,643.5,91.25,3457092.5,7124912.5,1621620,129025,0,0,0,0,0,0,0,0,0,0,0,0,739.5,739.5,113.75,62,30.5,78,45.75,0,330,0,0,0,0,0,0,7,0,49,179,12,0,1.5,0,5.75,47.25,1.5,0,25.5,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,15.1111111111111
3,0,0,0,0,0,0,0,0,0,0,2892660,99,4,251734,5,5,0,0,5,0,0,0,0,0,0,5,0,0,5,0,5,0,0,5,0,0,0,0,0,0,5,0,0,5,0,15,2,304,578532,0,578532,0,0,0,0,0,0,0,0,0,0,578532,179466,96206,56002,0,0,0,0,3948,236642.913333333,23526.4685714286,260169.381904762,134636.833333333,0,486964,486964,1861690.2,1058872,85904.6,3006466.8,3137675.5801994,66457.1065570714,47635.54272,114092.649277071,2030542.08431576,6328324.4198006,4567161.0152381,601056.649277071,5168217.66451517,4297782.33548483,9466000,543.4,1739.2,765.8,179.2,2197518,5282470,1724508,261504,0,0,0,0,0,0,0,0,0,0,0,0,690.2,690.2,61,69.8,13.2,68.2,10,0,222.2,0,0,0,0,0,0,5.2,5.2,42.4,108.6,6.4,0,0.4,0,12.4,34.8,0,0,6.4,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,11.4444444444444
3,0,0,0,0,0,0,0,0,0,0,568200,38,2,270416,6,2,0,0,2,0,2,0,0,2,0,0,0,0,0,0,1.8,0,0,1.8,0,1.8,0,0,1.8,0,0,0,0,0,0,26,2,111.111111111111,315666.666666667,0,315666.666666667,0,0,0,0,0,0,0,0,0,0,315666.666666667,0,33477.7777777778,0,0,18088.8888888889,0,0,10688.8888888889,55200.8703703704,33262.9537037037,88463.8240740741,67318.4259259259,158294.444444444,0,158294.444444444,2816551.11111111,165076.666666667,0,2981627.77777778,969197.138888889,49385.30455125,40818.5325,90203.83705125,3065049.39260681,-150741.583333333,3785748.25,248498.281495694,4034246.53149569,-3215790.97594014,818455.555555556,59.4444444444444,187.222222222222,141.111111111111,105,139100,400655.555555556,190500,88200,0,0,0,0,0,0,0,0,0,0,0,0,273.888888888889,273.888888888889,87.7777777777778,63.8888888888889,8.33333333333333,3.88888888888889,41.1111111111111,0,205,4.44444444444444,0,0,0,0,0,0,0,0,97.2222222222222,28.8888888888889,0,0,0,0,40.5555555555556,0,0,33.8888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.7333333333333
3,0,0,0,0,0,0,0,0,0,0,68180,38,1,270416,6,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,20,2,100,68180,0,68180,0,0,0,0,0,0,0,0,0,0,68180,0,51970,0,0,0,0,0,11550,72001.05,92837.2902777778,164838.340277778,61378.5833333333,284930,0,284930,1742133,804500,35190,2581823,1443949.70211826,117177.565269094,32969.30445,150146.869719094,2201283.09121194,-638359.702118262,3210155.92361111,435076.869719094,3645232.79333021,-2839642.79333021,805590,18,135,231,189,46080,288900,311850,158760,0,0,0,0,0,0,0,0,0,0,0,0,59,59,53,3,21,15,45,18,155,0,0,0,0,0,0,0,0,0,73,6,0,0,0,0,16,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.7586206896552
3,0,0,0,0,0,0,0,0,0,0,790320,99,4,251734,6,3.08,0,0.1,2.98,0,1.23,0,0,1.23,0,1.85,0,0.1,1.75,0,3.08,0,0.1,2.98,0,1.23,0,0,1.23,0,1.85,0,0.1,1.75,0,19.5,2,192.532467532468,256597.402597403,0,256597.402597403,0,0,0,0,0,0,0,0,0,0,256597.402597403,0,3272.72727272727,0,0,0,13525.974025974,0,134600.649350649,17448.5281385281,27769.2491455913,45217.7772841194,20828.0844155844,92509.7402597403,104347.402597403,196857.142857143,725606.168831169,210854.220779221,13777.5974025974,950237.987012987,1044080.41391616,26021.6590897249,16502.5520941558,42524.2111838807,871315.542084308,668111.144525399,1676014.60195944,239381.354041024,1915395.95600047,-203204.397558909,1712191.55844156,139.285714285714,412.987012987013,120.454545454545,35.0649350649351,434814.935064935,1042500,199889.61038961,34987.012987013,0,0,0,0,0,0,0,0,0,0,0,0,287.987012987013,287.987012987013,15.2597402597403,46.1038961038961,5.51948051948052,0,0,13.961038961039,80.8441558441558,4.22077922077922,0,0,0,0,0,0,0,8.76623376623377,31.4935064935065,8.11688311688312,0,0,0,0,0,0,0,27.5974025974026,0,0,0,0.649350649350649,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4444444444444
